,Collection,PatientID,PatientName,StudyInstanceUID,StudyDate,StudyDescription,SeriesCount,SeriesInstanceUID,Modality,SeriesDescription,SeriesNumber,Manufacturer,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount,SeriesDate
1222,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600035714,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B40f,393.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1223,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600064704,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B60f,403.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1224,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600065418,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B60f,405.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1225,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600073717,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B60f,425.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1226,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600186846,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B60f,444.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1227,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600076595,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B60f,432.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1228,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600078102,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B60f,436.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1229,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600189830,CT,SliceTh-3_SliceInc-3_ReconFilter-B60f,458.000000,SIEMENS,Definition,syngo CT 2007C,1,96,2008-04-21
1230,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600069964,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B60f,417.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1231,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600036428,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B40f,404.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1232,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600195511,CT,SliceTh-0.75_SliceInc-0.75_ReconFilter-B40f,366.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1233,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600068048,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B60f,411.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1234,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600059001,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B40f,389.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1235,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600187544,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B40f,447.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1236,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600196209,CT,SliceTh-0.75_SliceInc-0.75_ReconFilter-B60f,369.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1237,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600071993,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B40f,421.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1238,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600186340,CT,SliceTh-3_SliceInc-3_ReconFilter-B40f,442.000000,SIEMENS,Definition,syngo CT 2007C,1,96,2008-04-21
1239,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600062788,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B60f,398.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1240,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600189927,CT,SliceTh-0.75_SliceInc-0.75_ReconFilter-B40f,460.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1241,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600072402,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B40f,422.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1242,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600188242,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B60f,451.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1243,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600057277,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B60f,385.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1244,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600189132,CT,SliceTh-3_SliceInc-3_ReconFilter-B40f,455.000000,SIEMENS,Definition,syngo CT 2007C,1,96,2008-04-21
1245,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600191732,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B40f,467.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1246,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600198445,CT,SliceTh-3_SliceInc-3_ReconFilter-B60f,377.000000,SIEMENS,Definition,syngo CT 2007C,1,96,2008-04-21
1247,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600194716,CT,SliceTh-3_SliceInc-3_ReconFilter-B40f,362.000000,SIEMENS,Definition,syngo CT 2007C,1,96,2008-04-21
1248,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600060567,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B60f,392.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1249,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600061882,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B40f,396.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1250,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600057686,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B60f,386.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1251,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600038344,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B40f,459.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1252,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600199841,CT,SliceTh-3_SliceInc-3_ReconFilter-B60f,383.000000,SIEMENS,Definition,syngo CT 2007C,1,96,2008-04-21
1253,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600067334,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B60f,410.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1254,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600068457,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B60f,412.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1255,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600187135,CT,SliceTh-0.75_SliceInc-0.75_ReconFilter-B40f,446.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1256,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600066733,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B40f,408.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1257,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600192719,CT,SliceTh-0.75_SliceInc-0.75_ReconFilter-B40f,473.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1258,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600196857,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B60f,370.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1259,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600197555,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B40f,373.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1260,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600069363,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B40f,414.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1261,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600063389,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B40f,400.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1262,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600195222,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B60f,364.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1263,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600073909,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B40f,427.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1264,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600191924,CT,SliceTh-3_SliceInc-3_ReconFilter-B40f,468.000000,SIEMENS,Definition,syngo CT 2007C,1,96,2008-04-21
1265,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600193128,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B40f,474.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1266,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600066019,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B40f,407.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1267,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600057878,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B40f,387.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1268,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600192021,CT,SliceTh-0.75_SliceInc-0.75_ReconFilter-B60f,469.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1269,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600199240,CT,SliceTh-0.75_SliceInc-0.75_ReconFilter-B60f,381.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1270,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600197049,CT,SliceTh-3_SliceInc-3_ReconFilter-B60f,371.000000,SIEMENS,Definition,syngo CT 2007C,1,96,2008-04-21
1271,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600186148,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B40f,441.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1272,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600039659,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B60f,384.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1273,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600190625,CT,SliceTh-0.75_SliceInc-0.75_ReconFilter-B60f,463.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1274,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600071279,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B40f,420.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1275,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600070678,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B60f,418.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1276,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600039467,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B40f,361.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1277,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600068649,CT,SliceTh-0.75_SliceInc-0.4_ReconFilter-B40f,413.000000,SIEMENS,Definition,syngo CT 2007C,1,713,2008-04-21
1278,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600071087,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B60f,419.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1279,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600069772,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B40f,416.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1280,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600037743,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B60f,437.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1281,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600065827,CT,SliceTh-3_SliceInc-1.5_ReconFilter-B60f,406.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1282,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600198253,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B60f,376.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
1283,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600190528,CT,SliceTh-3_SliceInc-3_ReconFilter-B40f,462.000000,SIEMENS,Definition,syngo CT 2007C,1,96,2008-04-21
1284,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600058592,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-B40f,388.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1285,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600189229,CT,SliceTh-0.75_SliceInc-0.75_ReconFilter-B60f,456.000000,SIEMENS,Definition,syngo CT 2007C,1,408,2008-04-21
1286,Phantom FDA,NoduleLayout_3,Thoracic Phantom,1.3.12.2.1107.5.1.4.60175.30000008042114404745300000007,2008-04-21,Scanner-SIEMENS_Exp-100_Pitch-1.2_SlCol-64x0.6mm,120,1.3.12.2.1107.5.1.4.60175.30000008042113424165600189638,CT,SliceTh-1.5_SliceInc-1.5_ReconFilter-B60f,457.000000,SIEMENS,Definition,syngo CT 2007C,1,191,2008-04-21
